metarCloudInformationKey;initialValidDateKey;initialValidTimeKey;aerodromeCode;isSpeci;cloudQuantity;cloudHeight;cloudType;referenceLoadFile
2396835;20160120;9153000;LEMD;0;FEW;2300;;LEMD-20160120-20160121.pdf
2396836;20160120;9153000;LEMD;0;BKN;5000;;LEMD-20160120-20160121.pdf
2396837;20160120;9160000;LEMD;0;OVC;4700;;LEMD-20160120-20160121.pdf
2396838;20160120;9163000;LEMD;0;OVC;5000;;LEMD-20160120-20160121.pdf
2396839;20160120;9170000;LEMD;0;OVC;5000;;LEMD-20160120-20160121.pdf
2396840;20160120;9173000;LEMD;0;OVC;5000;;LEMD-20160120-20160121.pdf
2396841;20160120;9180000;LEMD;0;OVC;5000;;LEMD-20160120-20160121.pdf
2396842;20160120;9183000;LEMD;0;OVC;5000;;LEMD-20160120-20160121.pdf
2396843;20160120;9190000;LEMD;0;SCT;2200;;LEMD-20160120-20160121.pdf
2396844;20160120;9190000;LEMD;0;OVC;5000;;LEMD-20160120-20160121.pdf
2396845;20160120;9193000;LEMD;0;SCT;2200;;LEMD-20160120-20160121.pdf
2396846;20160120;9193000;LEMD;0;BKN;5000;;LEMD-20160120-20160121.pdf
2396847;20160120;9200000;LEMD;0;FEW;2200;;LEMD-20160120-20160121.pdf
2396848;20160120;9200000;LEMD;0;BKN;5000;;LEMD-20160120-20160121.pdf
2396849;20160120;9203000;LEMD;0;FEW;2200;;LEMD-20160120-20160121.pdf
2396850;20160120;9203000;LEMD;0;BKN;5000;;LEMD-20160120-20160121.pdf
2396851;20160120;9210000;LEMD;0;FEW;1800;;LEMD-20160120-20160121.pdf
2396852;20160120;9210000;LEMD;0;BKN;5500;;LEMD-20160120-20160121.pdf
2396853;20160120;9213000;LEMD;0;FEW;1800;;LEMD-20160120-20160121.pdf
2396854;20160120;9213000;LEMD;0;BKN;5500;;LEMD-20160120-20160121.pdf
2396855;20160120;9220000;LEMD;0;FEW;1800;;LEMD-20160120-20160121.pdf
2396856;20160120;9220000;LEMD;0;BKN;5500;;LEMD-20160120-20160121.pdf
2396857;20160120;9223000;LEMD;0;FEW;1800;;LEMD-20160120-20160121.pdf
2396858;20160120;9223000;LEMD;0;BKN;5500;;LEMD-20160120-20160121.pdf
2396859;20160120;9230000;LEMD;0;FEW;1800;;LEMD-20160120-20160121.pdf
2396860;20160120;9230000;LEMD;0;BKN;5500;;LEMD-20160120-20160121.pdf
2396861;20160120;9233000;LEMD;0;FEW;1800;;LEMD-20160120-20160121.pdf
2396862;20160120;9233000;LEMD;0;BKN;5500;;LEMD-20160120-20160121.pdf
2398638;20160121;9000000;LEMD;0;FEW;1800;;LEMD-20160121-20160122.pdf
2398639;20160121;9000000;LEMD;0;BKN;5500;;LEMD-20160121-20160122.pdf
2398640;20160121;9003000;LEMD;0;FEW;1800;;LEMD-20160121-20160122.pdf
2398641;20160121;9003000;LEMD;0;BKN;5500;;LEMD-20160121-20160122.pdf
2398642;20160121;9010000;LEMD;0;FEW;1800;;LEMD-20160121-20160122.pdf
2398643;20160121;9010000;LEMD;0;BKN;5500;;LEMD-20160121-20160122.pdf
2398644;20160121;9013000;LEMD;0;FEW;1800;;LEMD-20160121-20160122.pdf
2398645;20160121;9013000;LEMD;0;BKN;5500;;LEMD-20160121-20160122.pdf
2398646;20160121;9020000;LEMD;0;FEW;1800;;LEMD-20160121-20160122.pdf
2398647;20160121;9020000;LEMD;0;BKN;5500;;LEMD-20160121-20160122.pdf
2398648;20160121;9023000;LEMD;0;FEW;1200;;LEMD-20160121-20160122.pdf
2398649;20160121;9023000;LEMD;0;BKN;5500;;LEMD-20160121-20160122.pdf
2398650;20160121;9030000;LEMD;0;FEW;1200;;LEMD-20160121-20160122.pdf
2398651;20160121;9030000;LEMD;0;BKN;4800;;LEMD-20160121-20160122.pdf
2398652;20160121;9033000;LEMD;0;FEW;1200;;LEMD-20160121-20160122.pdf
2398653;20160121;9033000;LEMD;0;BKN;4800;;LEMD-20160121-20160122.pdf
2398654;20160121;9040000;LEMD;0;FEW;900;;LEMD-20160121-20160122.pdf
2398655;20160121;9040000;LEMD;0;BKN;4800;;LEMD-20160121-20160122.pdf
2398656;20160121;9043000;LEMD;0;SCT;1200;;LEMD-20160121-20160122.pdf
2398657;20160121;9043000;LEMD;0;BKN;4400;;LEMD-20160121-20160122.pdf
2398658;20160121;9050000;LEMD;0;FEW;700;;LEMD-20160121-20160122.pdf
2398659;20160121;9050000;LEMD;0;BKN;1200;;LEMD-20160121-20160122.pdf
2398660;20160121;9053000;LEMD;0;FEW;700;;LEMD-20160121-20160122.pdf
2398661;20160121;9053000;LEMD;0;BKN;1200;;LEMD-20160121-20160122.pdf
2398662;20160121;9060000;LEMD;0;FEW;600;;LEMD-20160121-20160122.pdf
2398663;20160121;9060000;LEMD;0;BKN;1000;;LEMD-20160121-20160122.pdf
2398664;20160121;9063000;LEMD;0;FEW;600;;LEMD-20160121-20160122.pdf
2398665;20160121;9063000;LEMD;0;BKN;900;;LEMD-20160121-20160122.pdf
2398666;20160121;9070000;LEMD;0;FEW;600;;LEMD-20160121-20160122.pdf
2398667;20160121;9070000;LEMD;0;BKN;900;;LEMD-20160121-20160122.pdf
2398668;20160121;9073000;LEMD;0;FEW;500;;LEMD-20160121-20160122.pdf
2398669;20160121;9073000;LEMD;0;BKN;900;;LEMD-20160121-20160122.pdf
2398670;20160121;9080000;LEMD;0;SCT;300;;LEMD-20160121-20160122.pdf
2398671;20160121;9080000;LEMD;0;BKN;600;;LEMD-20160121-20160122.pdf
2398672;20160121;9080900;LEMD;1;SCT;300;;LEMD-20160121-20160122.pdf
2398673;20160121;9080900;LEMD;1;BKN;600;;LEMD-20160121-20160122.pdf
2398674;20160121;9083000;LEMD;0;SCT;300;;LEMD-20160121-20160122.pdf
2398675;20160121;9083000;LEMD;0;BKN;500;;LEMD-20160121-20160122.pdf
2398676;20160121;9084200;LEMD;1;SCT;300;;LEMD-20160121-20160122.pdf
2398677;20160121;9084200;LEMD;1;BKN;500;;LEMD-20160121-20160122.pdf
2398678;20160121;9090000;LEMD;0;SCT;300;;LEMD-20160121-20160122.pdf
2398679;20160121;9090000;LEMD;0;BKN;500;;LEMD-20160121-20160122.pdf
2398680;20160121;9093000;LEMD;0;SCT;200;;LEMD-20160121-20160122.pdf
2398681;20160121;9093000;LEMD;0;BKN;500;;LEMD-20160121-20160122.pdf
2398682;20160121;9095200;LEMD;1;SCT;200;;LEMD-20160121-20160122.pdf
2398683;20160121;9095200;LEMD;1;BKN;500;;LEMD-20160121-20160122.pdf
2398684;20160121;9095200;LEMD;1;SCT;200;;LEMD-20160121-20160122.pdf
2398685;20160121;9095200;LEMD;1;BKN;500;;LEMD-20160121-20160122.pdf
2398686;20160121;9095500;LEMD;1;SCT;200;;LEMD-20160121-20160122.pdf
2398687;20160121;9095500;LEMD;1;BKN;500;;LEMD-20160121-20160122.pdf
2398688;20160121;9100000;LEMD;0;SCT;200;;LEMD-20160121-20160122.pdf
2398689;20160121;9100000;LEMD;0;BKN;500;;LEMD-20160121-20160122.pdf
2398690;20160121;9101100;LEMD;1;SCT;200;;LEMD-20160121-20160122.pdf
2398691;20160121;9101100;LEMD;1;BKN;500;;LEMD-20160121-20160122.pdf
2398692;20160121;9103000;LEMD;0;SCT;500;;LEMD-20160121-20160122.pdf
2398693;20160121;9103000;LEMD;0;BKN;700;;LEMD-20160121-20160122.pdf
2398694;20160121;9110000;LEMD;0;SCT;500;;LEMD-20160121-20160122.pdf
2398695;20160121;9110000;LEMD;0;BKN;700;;LEMD-20160121-20160122.pdf
2398696;20160121;9113000;LEMD;0;SCT;600;;LEMD-20160121-20160122.pdf
2398697;20160121;9113000;LEMD;0;BKN;800;;LEMD-20160121-20160122.pdf
2398698;20160121;9120000;LEMD;0;SCT;600;;LEMD-20160121-20160122.pdf
2398699;20160121;9120000;LEMD;0;BKN;800;;LEMD-20160121-20160122.pdf
2398700;20160121;9123000;LEMD;0;SCT;600;;LEMD-20160121-20160122.pdf
2398701;20160121;9123000;LEMD;0;BKN;800;;LEMD-20160121-20160122.pdf
2398702;20160121;9130000;LEMD;0;SCT;800;;LEMD-20160121-20160122.pdf
2398703;20160121;9130000;LEMD;0;BKN;1200;;LEMD-20160121-20160122.pdf
2398704;20160121;9133000;LEMD;0;FEW;800;;LEMD-20160121-20160122.pdf
2398705;20160121;9133000;LEMD;0;BKN;1100;;LEMD-20160121-20160122.pdf
2398706;20160121;9140000;LEMD;0;BKN;1200;;LEMD-20160121-20160122.pdf
2398707;20160121;9143000;LEMD;0;BKN;1200;;LEMD-20160121-20160122.pdf
2398708;20160121;9150000;LEMD;0;BKN;1300;;LEMD-20160121-20160122.pdf
2398709;20160121;9153000;LEMD;0;BKN;1800;;LEMD-20160121-20160122.pdf
2398710;20160121;9160000;LEMD;0;SCT;1800;;LEMD-20160121-20160122.pdf
2398711;20160121;9160000;LEMD;0;BKN;4000;;LEMD-20160121-20160122.pdf
2398712;20160121;9163000;LEMD;0;SCT;2400;;LEMD-20160121-20160122.pdf
2398713;20160121;9163000;LEMD;0;BKN;5000;;LEMD-20160121-20160122.pdf
2398714;20160121;9170000;LEMD;0;FEW;2800;;LEMD-20160121-20160122.pdf
2398715;20160121;9170000;LEMD;0;SCT;5000;;LEMD-20160121-20160122.pdf
2398716;20160121;9173000;LEMD;0;FEW;2500;;LEMD-20160121-20160122.pdf
2398717;20160121;9180000;LEMD;0;FEW;1800;;LEMD-20160121-20160122.pdf
2398718;20160121;9180000;LEMD;0;SCT;2500;;LEMD-20160121-20160122.pdf
2398719;20160121;9183000;LEMD;0;SCT;1500;;LEMD-20160121-20160122.pdf
2398720;20160121;9190000;LEMD;0;FEW;400;;LEMD-20160121-20160122.pdf
2398721;20160121;9190000;LEMD;0;SCT;1800;;LEMD-20160121-20160122.pdf
2398722;20160121;9193000;LEMD;0;SCT;1800;;LEMD-20160121-20160122.pdf
2398723;20160121;9200000;LEMD;0;SCT;1700;;LEMD-20160121-20160122.pdf
2398724;20160121;9203000;LEMD;0;BKN;1500;;LEMD-20160121-20160122.pdf
2398725;20160121;9210000;LEMD;0;BKN;1500;;LEMD-20160121-20160122.pdf
2398726;20160121;9213000;LEMD;0;BKN;1500;;LEMD-20160121-20160122.pdf
2398727;20160121;9220000;LEMD;0;SCT;1400;;LEMD-20160121-20160122.pdf
2398728;20160121;9220000;LEMD;0;BKN;1500;;LEMD-20160121-20160122.pdf
2398729;20160121;9223000;LEMD;0;SCT;1400;;LEMD-20160121-20160122.pdf
2398730;20160121;9223000;LEMD;0;BKN;1500;;LEMD-20160121-20160122.pdf
2398731;20160121;9230000;LEMD;0;SCT;1200;;LEMD-20160121-20160122.pdf
2398732;20160121;9230000;LEMD;0;BKN;1500;;LEMD-20160121-20160122.pdf
2398733;20160121;9233000;LEMD;0;SCT;1200;;LEMD-20160121-20160122.pdf
2398734;20160121;9233000;LEMD;0;BKN;1400;;LEMD-20160121-20160122.pdf
2400470;20160122;9000000;LEMD;0;SCT;1000;;LEMD-20160122-20160123.pdf
2400471;20160122;9000000;LEMD;0;BKN;1400;;LEMD-20160122-20160123.pdf
2400472;20160122;9003000;LEMD;0;SCT;1000;;LEMD-20160122-20160123.pdf
2400473;20160122;9003000;LEMD;0;BKN;1400;;LEMD-20160122-20160123.pdf
2400474;20160122;9010000;LEMD;0;SCT;1000;;LEMD-20160122-20160123.pdf
2400475;20160122;9010000;LEMD;0;BKN;1400;;LEMD-20160122-20160123.pdf
2400476;20160122;9013000;LEMD;0;SCT;1000;;LEMD-20160122-20160123.pdf
2400477;20160122;9013000;LEMD;0;BKN;1300;;LEMD-20160122-20160123.pdf
2400478;20160122;9020000;LEMD;0;SCT;800;;LEMD-20160122-20160123.pdf
2400479;20160122;9020000;LEMD;0;BKN;1100;;LEMD-20160122-20160123.pdf
2400480;20160122;9023000;LEMD;0;SCT;800;;LEMD-20160122-20160123.pdf
2400481;20160122;9023000;LEMD;0;BKN;1000;;LEMD-20160122-20160123.pdf
2400482;20160122;9024400;LEMD;1;BKN;800;;LEMD-20160122-20160123.pdf
2400483;20160122;9030000;LEMD;0;FEW;300;;LEMD-20160122-20160123.pdf
2400484;20160122;9030000;LEMD;0;SCT;600;;LEMD-20160122-20160123.pdf
2400485;20160122;9030000;LEMD;0;BKN;800;;LEMD-20160122-20160123.pdf
2400486;20160122;9032200;LEMD;1;FEW;300;;LEMD-20160122-20160123.pdf
2400487;20160122;9032200;LEMD;1;BKN;700;;LEMD-20160122-20160123.pdf
2400488;20160122;9033000;LEMD;0;FEW;300;;LEMD-20160122-20160123.pdf
2400489;20160122;9033000;LEMD;0;BKN;700;;LEMD-20160122-20160123.pdf
2400490;20160122;9040000;LEMD;0;SCT;200;;LEMD-20160122-20160123.pdf
2400491;20160122;9040000;LEMD;0;BKN;700;;LEMD-20160122-20160123.pdf
2400492;20160122;9041600;LEMD;1;BKN;200;;LEMD-20160122-20160123.pdf
2400493;20160122;9041600;LEMD;1;BKN;700;;LEMD-20160122-20160123.pdf
2400494;20160122;9043000;LEMD;0;SCT;200;;LEMD-20160122-20160123.pdf
2400495;20160122;9043000;LEMD;0;BKN;500;;LEMD-20160122-20160123.pdf
2400496;20160122;9050000;LEMD;0;FEW;200;;LEMD-20160122-20160123.pdf
2400497;20160122;9050000;LEMD;0;BKN;500;;LEMD-20160122-20160123.pdf
2400498;20160122;9053000;LEMD;0;FEW;200;;LEMD-20160122-20160123.pdf
2400499;20160122;9053000;LEMD;0;BKN;500;;LEMD-20160122-20160123.pdf
2400500;20160122;9060000;LEMD;0;FEW;300;;LEMD-20160122-20160123.pdf
2400501;20160122;9060000;LEMD;0;BKN;800;;LEMD-20160122-20160123.pdf
2400502;20160122;9063000;LEMD;0;FEW;300;;LEMD-20160122-20160123.pdf
2400503;20160122;9063000;LEMD;0;BKN;700;;LEMD-20160122-20160123.pdf
2400504;20160122;9070000;LEMD;0;FEW;400;;LEMD-20160122-20160123.pdf
2400505;20160122;9070000;LEMD;0;BKN;800;;LEMD-20160122-20160123.pdf
2400506;20160122;9073000;LEMD;0;FEW;100;;LEMD-20160122-20160123.pdf
2400507;20160122;9073000;LEMD;0;BKN;600;;LEMD-20160122-20160123.pdf
2400508;20160122;9080000;LEMD;0;FEW;200;;LEMD-20160122-20160123.pdf
2400509;20160122;9080000;LEMD;0;BKN;600;;LEMD-20160122-20160123.pdf
2400510;20160122;9083000;LEMD;0;BKN;600;;LEMD-20160122-20160123.pdf
2400511;20160122;9090000;LEMD;0;BKN;600;;LEMD-20160122-20160123.pdf
2400512;20160122;9093000;LEMD;0;BKN;600;;LEMD-20160122-20160123.pdf
2400513;20160122;9100000;LEMD;0;SCT;600;;LEMD-20160122-20160123.pdf
2400514;20160122;9100000;LEMD;0;BKN;1000;;LEMD-20160122-20160123.pdf
2400515;20160122;9103000;LEMD;0;SCT;600;;LEMD-20160122-20160123.pdf
2400516;20160122;9103000;LEMD;0;SCT;700;;LEMD-20160122-20160123.pdf
2400517;20160122;9103000;LEMD;0;BKN;900;;LEMD-20160122-20160123.pdf
2400518;20160122;9110000;LEMD;0;BKN;700;;LEMD-20160122-20160123.pdf
2400519;20160122;9113000;LEMD;0;BKN;700;;LEMD-20160122-20160123.pdf
2400520;20160122;9120000;LEMD;0;BKN;800;;LEMD-20160122-20160123.pdf
2400521;20160122;9123000;LEMD;0;SCT;1000;;LEMD-20160122-20160123.pdf
2400522;20160122;9123000;LEMD;0;SCT;1200;;LEMD-20160122-20160123.pdf
2400523;20160122;9130000;LEMD;0;SCT;1000;;LEMD-20160122-20160123.pdf
2400524;20160122;9130000;LEMD;0;SCT;1200;;LEMD-20160122-20160123.pdf
2400525;20160122;9130000;LEMD;0;BKN;1500;;LEMD-20160122-20160123.pdf
2400526;20160122;9133000;LEMD;0;SCT;1100;;LEMD-20160122-20160123.pdf
2400527;20160122;9133000;LEMD;0;SCT;1200;;LEMD-20160122-20160123.pdf
2400528;20160122;9133000;LEMD;0;BKN;1500;;LEMD-20160122-20160123.pdf
2400529;20160122;9140000;LEMD;0;FEW;1000;;LEMD-20160122-20160123.pdf
2400530;20160122;9140000;LEMD;0;BKN;1200;;LEMD-20160122-20160123.pdf
2400531;20160122;9143000;LEMD;0;FEW;1000;;LEMD-20160122-20160123.pdf
2400532;20160122;9143000;LEMD;0;BKN;1200;;LEMD-20160122-20160123.pdf
2400533;20160122;9150000;LEMD;0;BKN;1200;;LEMD-20160122-20160123.pdf
2400534;20160122;9153000;LEMD;0;BKN;1300;;LEMD-20160122-20160123.pdf
2400535;20160122;9160000;LEMD;0;BKN;1300;;LEMD-20160122-20160123.pdf
2400536;20160122;9163000;LEMD;0;BKN;1300;;LEMD-20160122-20160123.pdf
2400537;20160122;9170000;LEMD;0;BKN;1300;;LEMD-20160122-20160123.pdf
2400538;20160122;9173000;LEMD;0;OVC;1300;;LEMD-20160122-20160123.pdf
2400539;20160122;9180000;LEMD;0;OVC;1300;;LEMD-20160122-20160123.pdf
2400540;20160122;9183000;LEMD;0;OVC;1300;;LEMD-20160122-20160123.pdf
2400541;20160122;9190000;LEMD;0;BKN;1200;;LEMD-20160122-20160123.pdf
2400542;20160122;9193000;LEMD;0;OVC;1200;;LEMD-20160122-20160123.pdf
2400543;20160122;9200000;LEMD;0;SCT;1100;;LEMD-20160122-20160123.pdf
2400544;20160122;9200000;LEMD;0;BKN;1300;;LEMD-20160122-20160123.pdf
2400545;20160122;9203000;LEMD;0;OVC;1100;;LEMD-20160122-20160123.pdf
2400546;20160122;9210000;LEMD;0;OVC;1100;;LEMD-20160122-20160123.pdf
2400547;20160122;9213000;LEMD;0;OVC;1100;;LEMD-20160122-20160123.pdf
2400548;20160122;9220000;LEMD;0;OVC;1200;;LEMD-20160122-20160123.pdf
2400549;20160122;9223000;LEMD;0;OVC;1200;;LEMD-20160122-20160123.pdf
2400550;20160122;9230000;LEMD;0;OVC;1200;;LEMD-20160122-20160123.pdf
2400551;20160122;9233000;LEMD;0;OVC;1200;;LEMD-20160122-20160123.pdf
2402164;20160123;9000000;LEMD;0;SCT;900;;LEMD-20160123-20160124.pdf
2402165;20160123;9000000;LEMD;0;OVC;1100;;LEMD-20160123-20160124.pdf
2402166;20160123;9003000;LEMD;0;SCT;900;;LEMD-20160123-20160124.pdf
2402167;20160123;9003000;LEMD;0;OVC;1100;;LEMD-20160123-20160124.pdf
2402168;20160123;9010000;LEMD;0;SCT;900;;LEMD-20160123-20160124.pdf
2402169;20160123;9010000;LEMD;0;OVC;1100;;LEMD-20160123-20160124.pdf
2402170;20160123;9013000;LEMD;0;SCT;900;;LEMD-20160123-20160124.pdf
2402171;20160123;9013000;LEMD;0;OVC;1000;;LEMD-20160123-20160124.pdf
2402172;20160123;9020000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402173;20160123;9020000;LEMD;0;OVC;1000;;LEMD-20160123-20160124.pdf
2402174;20160123;9023000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402175;20160123;9023000;LEMD;0;OVC;1000;;LEMD-20160123-20160124.pdf
2402176;20160123;9030000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402177;20160123;9030000;LEMD;0;OVC;1000;;LEMD-20160123-20160124.pdf
2402178;20160123;9033000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402179;20160123;9033000;LEMD;0;OVC;1000;;LEMD-20160123-20160124.pdf
2402180;20160123;9040000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402181;20160123;9040000;LEMD;0;OVC;1000;;LEMD-20160123-20160124.pdf
2402182;20160123;9043000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402183;20160123;9043000;LEMD;0;OVC;900;;LEMD-20160123-20160124.pdf
2402184;20160123;9050000;LEMD;0;SCT;800;;LEMD-20160123-20160124.pdf
2402185;20160123;9050000;LEMD;0;OVC;900;;LEMD-20160123-20160124.pdf
2402186;20160123;9050700;LEMD;1;OVC;800;;LEMD-20160123-20160124.pdf
2402187;20160123;9053000;LEMD;0;OVC;700;;LEMD-20160123-20160124.pdf
2402188;20160123;9060000;LEMD;0;OVC;500;;LEMD-20160123-20160124.pdf
2402189;20160123;9063000;LEMD;0;OVC;400;;LEMD-20160123-20160124.pdf
2402190;20160123;9070000;LEMD;0;OVC;300;;LEMD-20160123-20160124.pdf
2402191;20160123;9073000;LEMD;0;BKN;200;;LEMD-20160123-20160124.pdf
2402192;20160123;9080000;LEMD;0;FEW;100;;LEMD-20160123-20160124.pdf
2402193;20160123;9083000;LEMD;0;SCT;200;;LEMD-20160123-20160124.pdf
2402194;20160123;9090000;LEMD;0;SCT;100;;LEMD-20160123-20160124.pdf
2402195;20160123;9093000;LEMD;0;FEW;100;;LEMD-20160123-20160124.pdf
2402196;20160123;9100000;LEMD;0;FEW;300;;LEMD-20160123-20160124.pdf
2403170;20160124;9070000;LEMD;0;FEW;100;;LEMD-20160124-20160125.pdf
2403171;20160124;9073000;LEMD;0;FEW;100;;LEMD-20160124-20160125.pdf
2403172;20160124;9080000;LEMD;0;FEW;100;;LEMD-20160124-20160125.pdf
2403173;20160124;9083000;LEMD;0;FEW;100;;LEMD-20160124-20160125.pdf
2403174;20160124;9090000;LEMD;0;FEW;100;;LEMD-20160124-20160125.pdf
2403175;20160124;9093000;LEMD;0;FEW;100;;LEMD-20160124-20160125.pdf
2405450;20160126;9083000;LEMD;0;FEW;4700;;LEMD-20160126-20160127.pdf
2405451;20160126;9090000;LEMD;0;FEW;4700;;LEMD-20160126-20160127.pdf
2405452;20160126;9093000;LEMD;0;FEW;4700;;LEMD-20160126-20160127.pdf
2405453;20160126;9100000;LEMD;0;FEW;4700;;LEMD-20160126-20160127.pdf
2405454;20160126;9160000;LEMD;0;SCT;4800;;LEMD-20160126-20160127.pdf
2405455;20160126;9163000;LEMD;0;SCT;4800;;LEMD-20160126-20160127.pdf
2405456;20160126;9170000;LEMD;0;SCT;4800;;LEMD-20160126-20160127.pdf
2405457;20160126;9173000;LEMD;0;SCT;5200;;LEMD-20160126-20160127.pdf
2405458;20160126;9180000;LEMD;0;SCT;5000;;LEMD-20160126-20160127.pdf
2405459;20160126;9183000;LEMD;0;SCT;5500;;LEMD-20160126-20160127.pdf
2406924;20160127;9000600;LEMD;1;SCT;600;;LEMD-20160127-20160128.pdf
2406925;20160127;9003000;LEMD;0;SCT;600;;LEMD-20160127-20160128.pdf
2406926;20160127;9010000;LEMD;0;SCT;300;;LEMD-20160127-20160128.pdf
2406927;20160127;9013000;LEMD;0;SCT;200;;LEMD-20160127-20160128.pdf
2406928;20160127;9070000;LEMD;0;BKN;200;;LEMD-20160127-20160128.pdf
2406929;20160127;9070000;LEMD;0;OVC;400;;LEMD-20160127-20160128.pdf
2406930;20160127;9073000;LEMD;0;BKN;200;;LEMD-20160127-20160128.pdf
2406931;20160127;9073000;LEMD;0;OVC;400;;LEMD-20160127-20160128.pdf
2406932;20160127;9080000;LEMD;0;FEW;200;;LEMD-20160127-20160128.pdf
2406933;20160127;9080000;LEMD;0;OVC;500;;LEMD-20160127-20160128.pdf
2406934;20160127;9083000;LEMD;0;FEW;200;;LEMD-20160127-20160128.pdf
2406935;20160127;9083000;LEMD;0;OVC;500;;LEMD-20160127-20160128.pdf
2406936;20160127;9090000;LEMD;0;FEW;300;;LEMD-20160127-20160128.pdf
2406937;20160127;9090000;LEMD;0;OVC;600;;LEMD-20160127-20160128.pdf
2406938;20160127;9092100;LEMD;1;OVC;200;;LEMD-20160127-20160128.pdf
2406939;20160127;9092300;LEMD;1;OVC;200;;LEMD-20160127-20160128.pdf
2406940;20160127;9093000;LEMD;0;OVC;200;;LEMD-20160127-20160128.pdf
2406941;20160127;9100000;LEMD;0;OVC;200;;LEMD-20160127-20160128.pdf
2406942;20160127;9103000;LEMD;0;FEW;100;;LEMD-20160127-20160128.pdf
2406943;20160127;9103000;LEMD;0;BKN;400;;LEMD-20160127-20160128.pdf
2406944;20160127;9110000;LEMD;0;FEW;100;;LEMD-20160127-20160128.pdf
2406945;20160127;9110000;LEMD;0;BKN;400;;LEMD-20160127-20160128.pdf
2406946;20160127;9111300;LEMD;1;FEW;100;;LEMD-20160127-20160128.pdf
2406947;20160127;9111300;LEMD;1;BKN;400;;LEMD-20160127-20160128.pdf
2406948;20160127;9113000;LEMD;0;FEW;100;;LEMD-20160127-20160128.pdf
2406949;20160127;9113000;LEMD;0;BKN;400;;LEMD-20160127-20160128.pdf
2406950;20160127;9120000;LEMD;0;FEW;300;;LEMD-20160127-20160128.pdf
2406951;20160127;9120000;LEMD;0;BKN;700;;LEMD-20160127-20160128.pdf
2406952;20160127;9123000;LEMD;0;FEW;300;;LEMD-20160127-20160128.pdf
2406953;20160127;9123000;LEMD;0;BKN;700;;LEMD-20160127-20160128.pdf
2406954;20160127;9130000;LEMD;0;FEW;600;;LEMD-20160127-20160128.pdf
2406955;20160127;9130000;LEMD;0;BKN;1500;;LEMD-20160127-20160128.pdf
2406956;20160127;9133000;LEMD;0;FEW;300;;LEMD-20160127-20160128.pdf
2406957;20160127;9133000;LEMD;0;SCT;900;;LEMD-20160127-20160128.pdf
2406958;20160127;9133000;LEMD;0;BKN;1800;;LEMD-20160127-20160128.pdf
2406959;20160127;9140000;LEMD;0;FEW;700;;LEMD-20160127-20160128.pdf
2406960;20160127;9140000;LEMD;0;BKN;1300;;LEMD-20160127-20160128.pdf
2406961;20160127;9143000;LEMD;0;FEW;700;;LEMD-20160127-20160128.pdf
2406962;20160127;9143000;LEMD;0;BKN;1100;;LEMD-20160127-20160128.pdf
2406963;20160127;9150000;LEMD;0;SCT;1000;;LEMD-20160127-20160128.pdf
2406964;20160127;9150000;LEMD;0;SCT;1500;;LEMD-20160127-20160128.pdf
2406965;20160127;9153000;LEMD;0;FEW;800;;LEMD-20160127-20160128.pdf
2406966;20160127;9153000;LEMD;0;OVC;1200;;LEMD-20160127-20160128.pdf
2406967;20160127;9160000;LEMD;0;SCT;1200;;LEMD-20160127-20160128.pdf
2406968;20160127;9160000;LEMD;0;SCT;1600;;LEMD-20160127-20160128.pdf
2406969;20160127;9163000;LEMD;0;SCT;1200;;LEMD-20160127-20160128.pdf
2406970;20160127;9163000;LEMD;0;OVC;1800;;LEMD-20160127-20160128.pdf
2406971;20160127;9170000;LEMD;0;SCT;1400;;LEMD-20160127-20160128.pdf
2406972;20160127;9170000;LEMD;0;OVC;1800;;LEMD-20160127-20160128.pdf
2406973;20160127;9173000;LEMD;0;SCT;1300;;LEMD-20160127-20160128.pdf
2406974;20160127;9173000;LEMD;0;OVC;1800;;LEMD-20160127-20160128.pdf
2406975;20160127;9180000;LEMD;0;SCT;1400;;LEMD-20160127-20160128.pdf
2406976;20160127;9180000;LEMD;0;OVC;1800;;LEMD-20160127-20160128.pdf
2406977;20160127;9183000;LEMD;0;SCT;1500;;LEMD-20160127-20160128.pdf
2406978;20160127;9183000;LEMD;0;BKN;1800;;LEMD-20160127-20160128.pdf
2406979;20160127;9190000;LEMD;0;FEW;1800;;LEMD-20160127-20160128.pdf
2406980;20160127;9190000;LEMD;0;SCT;2500;;LEMD-20160127-20160128.pdf
2406981;20160127;9190000;LEMD;0;OVC;4000;;LEMD-20160127-20160128.pdf
2406982;20160127;9193000;LEMD;0;OVC;4000;;LEMD-20160127-20160128.pdf
2406983;20160127;9200000;LEMD;0;BKN;4000;;LEMD-20160127-20160128.pdf
2406984;20160127;9203000;LEMD;0;BKN;4000;;LEMD-20160127-20160128.pdf
2406985;20160127;9210000;LEMD;0;FEW;1900;;LEMD-20160127-20160128.pdf
2406986;20160127;9210000;LEMD;0;SCT;4000;;LEMD-20160127-20160128.pdf
